ackley,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59
18.49898508,36,32,20,23,43,19,34,32,39,37,34,42,38,45,47,17,57,26,34,26,14,27,15,34,34,14,33,19,36,27,29,42,44,30,27,28,38,42,24,18,26,23,38,34,45,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
18.50724759,23,32,30,30,43,37,34,32,29,37,26,31,38,45,47,17,27,40,22,26,20,27,31,26,33,33,33,22,42,27,29,42,23,37,27,41,33,3,60,18,33,35,38,34,18,27,39,35,30,45,31,24,53,27,29,64,25,34,40,34
18.50825455,23,32,51,30,43,51,34,32,20,37,26,31,38,45,47,17,27,26,22,26,20,27,31,26,33,33,33,22,42,27,29,42,23,37,27,41,33,63,38,18,33,35,38,34,18,17,34,35,30,45,39,24,53,27,29,46,25,43,40,34
18.50839709,36,32,36,30,43,19,34,32,39,37,38,42,38,48,47,17,27,26,15,26,20,27,42,46,33,14,33,19,38,27,29,42,44,20,44,28,53,34,51,18,32,35,38,34,18,30,39,35,30,45,31,24,47,27,29,16,25,29,40,34
18.50956213,23,32,36,30,43,19,37,32,20,37,19,31,38,45,47,17,27,26,22,26,20,27,31,26,33,33,33,22,42,17,29,42,23,37,27,41,53,49,24,18,33,55,38,34,18,27,34,35,30,45,31,24,53,27,29,16,25,42,35,34
18.51285217,36,27,36,30,43,19,34,32,39,37,39,31,38,45,47,17,27,26,40,26,20,27,8,22,33,33,33,46,38,27,29,42,18,30,44,41,33,42,24,18,33,35,38,34,18,60,39,35,30,45,21,24,53,27,29,16,25,29,40,34
18.51289174,36,32,36,30,43,19,34,32,39,37,39,31,38,45,47,17,27,26,46,26,20,27,8,22,22,33,33,46,38,27,29,42,17,30,44,41,33,42,24,18,33,35,38,34,18,7,39,35,30,45,31,24,53,27,29,16,25,29,40,34
18.51392062,36,32,36,30,43,19,34,32,34,37,38,15,38,39,47,17,27,26,34,26,20,27,27,46,33,14,33,33,38,27,29,42,3,30,44,28,33,42,24,18,39,35,38,34,18,30,39,35,30,56,16,24,53,27,29,16,25,29,40,34
18.51646967,36,32,36,30,43,19,34,32,39,37,38,42,38,34,47,17,27,26,34,26,20,27,6,46,33,14,33,19,38,27,29,42,44,30,44,28,62,42,24,18,32,35,38,34,18,32,39,35,30,45,31,24,50,27,29,16,25,29,40,34
18.51765732,23,32,36,30,43,19,34,32,20,37,39,31,38,45,47,17,27,26,40,26,20,27,8,22,33,33,33,25,42,27,29,42,23,30,44,41,33,42,24,18,33,35,38,34,18,30,39,35,10,45,31,24,64,27,29,16,25,29,40,34
18.51792152,23,32,36,30,48,19,34,32,20,37,32,31,38,45,47,4,27,26,22,26,20,51,31,26,33,21,33,22,42,27,29,42,23,37,27,41,33,42,24,18,33,35,38,34,18,23,34,35,30,45,52,24,53,42,29,16,25,32,40,34
18.51857718,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,33,44,28,31,42,24,18,48,35,38,34,30,30,39,32,30,54,31,24,9,27,29,24,25,29,40,34
18.52124629,36,32,36,23,43,19,34,32,39,37,38,42,38,49,12,17,29,26,34,26,14,27,42,46,16,14,33,19,50,32,29,42,44,30,44,28,30,42,24,17,39,32,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
18.52404164,23,32,36,30,43,19,34,32,20,37,26,31,38,16,47,17,27,26,3,26,20,27,31,26,33,33,33,22,42,27,29,42,23,37,27,41,33,42,24,18,33,35,49,34,18,27,34,35,30,45,31,24,53,27,29,16,25,26,59,34
18.52855984,36,32,36,30,43,19,34,32,39,37,38,31,38,34,47,17,27,26,34,26,20,27,8,22,33,33,33,46,38,27,29,56,40,22,44,41,33,61,24,18,33,35,35,34,18,30,39,35,30,45,31,24,53,27,29,16,25,29,40,19
18.53162115,23,8,36,34,43,24,34,32,20,37,26,31,38,45,47,17,27,26,22,26,20,27,31,26,33,33,33,22,42,27,29,42,23,37,27,41,33,1,24,18,33,35,38,34,18,27,34,35,30,45,31,24,53,27,29,18,25,14,40,19
18.53365135,23,32,36,30,43,19,34,32,20,37,26,31,38,45,23,17,27,26,22,26,20,27,61,26,33,33,33,22,42,27,30,42,23,22,27,41,33,20,16,18,33,35,9,34,18,27,34,35,30,11,31,24,53,27,29,17,25,35,40,34
18.53376059,23,32,36,30,43,19,34,32,20,37,26,31,38,45,47,17,27,26,22,26,20,27,31,26,33,33,33,22,42,27,29,42,23,37,27,41,57,42,24,43,33,35,38,34,18,54,39,35,7,45,31,24,53,27,29,16,25,37,40,34
18.5379397,36,32,20,30,43,19,34,32,39,37,38,42,38,45,47,17,27,26,40,25,20,27,42,46,33,14,33,22,13,27,29,42,44,30,44,28,33,42,24,18,39,35,38,34,18,30,39,35,30,36,31,24,53,27,5,16,25,29,40,34
18.53798932,23,32,36,30,43,19,34,32,20,37,57,15,38,45,47,56,27,26,22,26,20,27,31,26,33,33,33,22,42,27,29,42,23,37,27,41,33,51,24,18,33,35,38,34,18,27,18,35,30,45,31,24,53,27,29,16,25,34,40,34
18.53965502,36,32,36,5,43,19,34,32,39,37,29,42,38,45,47,17,57,26,34,31,47,27,42,46,33,46,33,25,45,27,29,42,44,30,44,28,38,38,24,18,15,40,38,34,30,30,39,29,30,45,31,24,9,27,29,31,25,29,40,34
18.54209865,23,32,36,30,43,19,34,32,20,37,26,31,38,45,47,17,27,26,22,26,20,27,31,26,33,33,33,22,42,27,29,42,23,37,13,41,33,42,24,18,33,35,4,34,18,27,11,35,30,45,31,24,53,27,29,16,25,45,40,34
18.54212174,64,32,36,30,43,19,34,32,39,37,26,42,38,33,47,17,27,26,34,26,20,2,42,46,33,14,33,19,38,27,29,42,44,30,44,28,33,42,24,18,38,35,38,34,20,30,39,35,30,45,31,24,24,27,29,16,25,29,40,34
18.54248695,23,32,36,30,43,34,34,32,20,37,38,31,38,45,13,17,27,26,22,26,20,32,31,26,33,33,33,22,42,27,29,42,23,37,27,41,8,51,33,36,33,35,23,34,18,27,34,35,30,45,31,24,53,27,29,16,25,12,1,34
18.54257335,36,32,36,23,43,19,34,32,39,37,29,42,38,45,47,17,28,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,56,30,44,28,38,42,24,18,39,40,38,34,50,30,39,29,30,45,23,24,9,27,29,16,25,29,40,34
18.55075795,23,32,36,30,43,19,34,32,39,37,39,31,38,45,47,17,27,26,51,26,20,27,31,59,33,33,33,25,42,35,29,42,23,42,44,41,33,42,24,18,15,35,38,34,18,51,39,35,30,45,31,24,53,27,29,16,25,29,40,34
18.55189769,23,32,36,30,43,19,34,32,20,37,26,31,38,45,47,17,27,26,22,31,20,17,31,26,33,33,33,22,42,27,29,42,23,37,27,41,33,29,24,18,33,35,38,34,18,36,34,35,30,11,31,24,53,27,29,16,25,56,35,0
18.5530128,23,32,36,30,43,19,34,32,20,37,26,31,38,45,47,17,27,26,22,26,20,27,31,0,33,33,33,22,42,27,29,42,23,37,27,41,33,42,24,18,33,35,38,34,18,39,34,62,30,45,31,24,53,46,29,27,25,40,40,29
18.55671088,23,32,36,30,43,19,34,32,20,37,18,31,38,45,23,17,27,26,24,26,20,27,31,26,33,33,33,22,42,35,29,37,23,37,27,41,33,7,63,18,30,35,38,34,31,12,34,35,30,45,31,24,53,27,29,4,25,34,40,34
18.55793847,36,32,36,30,43,19,22,32,39,37,39,31,38,45,47,17,27,26,47,26,20,27,8,22,33,33,33,32,38,27,29,38,3,30,44,41,33,42,24,18,33,35,38,34,18,11,39,35,30,45,31,24,53,27,29,16,25,29,40,34
18.56035121,36,32,36,34,43,19,34,32,39,37,43,45,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,48,34,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,37,40,34
18.56464434,23,32,36,30,43,19,34,32,39,37,26,31,38,45,47,17,27,26,51,26,20,27,31,22,33,33,33,25,42,27,29,42,23,49,44,41,33,42,24,18,33,35,38,34,18,44,39,35,30,45,31,24,53,27,29,4,25,54,40,34
18.56625799,36,32,36,30,43,19,34,33,39,37,38,42,38,45,47,17,27,26,34,26,37,27,42,46,33,14,33,19,38,27,29,42,44,30,44,28,33,42,24,18,33,35,38,62,18,30,39,35,30,45,31,24,53,27,29,16,25,11,40,34
18.56944798,36,32,36,30,43,19,34,32,39,37,31,31,38,45,47,17,27,26,34,26,20,27,8,10,12,33,33,46,38,27,29,42,17,15,44,41,33,42,24,18,33,35,38,34,18,30,39,35,30,45,31,24,53,27,29,16,25,29,40,34
18.57498261,36,32,36,30,43,19,34,32,39,37,26,31,38,45,47,53,27,26,34,26,20,27,8,25,33,33,33,61,38,27,29,42,18,30,44,41,33,42,24,18,33,35,31,34,18,51,39,35,30,45,31,24,53,22,29,16,25,29,40,34
18.57521985,23,32,36,30,43,35,34,32,20,45,15,31,38,45,47,17,27,26,27,26,20,27,31,26,33,33,33,25,42,27,29,37,23,37,27,41,33,63,61,18,33,35,38,34,18,27,34,35,30,45,31,6,53,27,29,25,25,34,40,34
18.58148122,23,32,36,30,43,6,34,32,20,37,54,31,38,45,47,17,27,26,9,26,20,27,31,26,33,33,33,22,42,27,29,42,23,37,27,41,33,38,24,45,33,35,38,34,18,27,34,35,30,45,8,24,53,27,29,16,25,34,40,34
18.58423176,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,34,30,15,28,38,42,24,18,39,40,38,34,30,30,39,29,49,45,31,24,9,27,29,16,39,29,40,34
18.58434074,36,32,36,23,43,19,34,32,39,37,26,42,38,45,47,17,18,26,34,26,14,27,42,15,33,14,33,19,36,30,29,42,44,30,12,28,38,42,24,18,39,40,38,34,30,30,12,29,30,45,31,24,9,27,29,16,25,29,40,34
18.58499276,23,8,36,30,43,19,34,32,20,37,26,31,38,45,47,17,27,26,22,26,20,42,31,26,33,33,33,51,42,27,29,42,23,37,27,41,33,42,24,14,33,35,38,34,18,36,34,35,30,45,31,24,53,27,29,2,25,35,40,19
18.58773487,36,32,36,37,43,19,34,32,39,37,38,42,38,45,60,17,56,26,34,26,19,27,31,46,33,14,36,19,32,27,29,36,44,30,44,11,38,42,24,45,39,32,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
18.59143364,36,51,36,30,43,19,34,32,39,37,51,42,38,45,47,17,27,26,34,26,20,27,42,46,33,14,33,19,38,27,29,42,44,30,44,28,33,42,24,18,39,35,38,34,45,44,39,35,30,45,31,24,59,27,29,16,25,29,40,34
18.59402298,36,32,36,37,43,19,34,32,39,37,33,42,38,45,47,17,57,26,34,27,14,27,42,46,40,14,33,46,13,30,30,42,44,30,44,28,38,42,24,18,39,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
18.59521282,23,32,36,30,43,41,34,32,20,37,26,31,38,45,47,17,27,26,21,26,20,27,31,26,33,33,33,22,42,27,29,42,61,37,27,41,33,42,24,18,33,35,38,34,18,27,34,35,30,45,31,24,53,27,29,6,25,63,40,34
18.59581766,36,32,36,30,43,19,34,32,39,37,39,31,38,45,47,17,27,26,21,26,20,27,8,58,33,33,33,19,28,27,29,6,18,30,44,41,33,42,24,18,33,35,38,34,18,31,39,35,30,45,31,24,53,27,29,16,25,29,40,34
18.59681167,36,32,36,30,43,19,34,32,39,37,39,31,38,61,47,17,27,26,34,26,20,27,8,22,33,33,33,61,38,27,29,42,18,30,44,7,33,42,24,18,33,34,38,34,18,30,39,35,30,45,31,24,31,27,29,16,25,29,40,34
18.59698795,23,32,36,30,43,19,34,32,20,37,26,31,38,45,47,17,27,26,7,26,20,27,31,26,33,33,33,22,42,64,29,42,23,37,27,41,33,42,24,18,33,35,38,34,18,27,34,35,30,45,31,24,53,27,29,19,25,55,40,34
18.60234679,36,32,36,30,43,19,34,32,39,37,26,42,38,61,47,17,27,26,34,26,20,27,5,46,33,14,33,19,38,27,29,41,44,30,44,28,29,42,24,18,39,34,38,34,18,30,39,35,30,45,31,24,36,27,53,16,25,29,40,34
18.60707315,36,32,36,30,43,19,34,32,39,37,38,64,38,30,47,17,27,26,34,26,20,27,42,46,33,7,33,28,38,27,29,42,4,30,44,26,33,42,24,18,39,35,38,50,18,33,39,35,30,45,31,24,36,27,29,16,25,29,40,34
18.60833225,23,32,36,30,43,19,34,32,20,37,26,31,38,45,47,17,27,26,40,26,20,27,31,26,33,33,33,25,42,27,29,42,23,37,57,41,33,42,24,18,33,35,38,34,18,27,34,35,30,45,31,24,53,27,6,21,25,63,40,34
18.61286209,26,32,36,36,43,19,34,32,39,37,38,5,38,45,47,17,57,26,34,26,40,27,42,46,33,14,33,19,36,27,29,42,44,30,40,28,38,42,24,18,39,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,48,34
18.61854515,23,32,36,30,43,19,34,6,20,37,26,31,38,45,47,17,18,26,22,26,20,48,31,26,33,33,33,22,42,27,29,42,23,37,27,41,33,42,24,18,33,35,38,34,18,27,34,35,30,45,31,24,53,27,29,16,25,60,40,34
18.62050826,36,32,36,30,43,19,34,32,39,37,26,31,38,45,47,17,27,26,34,26,22,27,8,40,33,38,33,28,38,27,29,42,3,30,44,9,33,42,24,18,33,35,55,34,18,30,39,35,30,45,31,24,53,27,29,16,25,29,40,34
18.62100979,36,32,36,30,43,19,34,32,39,37,2,42,38,45,47,17,57,26,34,26,14,27,42,26,33,14,33,19,32,35,29,42,18,30,44,12,38,42,24,18,39,34,38,34,30,30,39,32,30,45,31,24,24,27,29,16,25,29,40,34
18.62667579,36,32,36,30,43,19,34,32,39,37,38,45,38,45,47,17,27,26,34,37,20,27,42,46,33,14,33,19,28,27,29,42,44,30,44,28,33,9,24,18,5,34,38,34,18,30,39,35,30,45,23,24,53,27,29,16,25,29,40,34
18.63007811,52,32,36,30,8,19,34,32,20,37,64,31,38,45,47,17,27,26,22,26,20,27,31,26,33,33,33,22,42,27,29,42,23,37,27,45,33,42,24,49,33,35,38,34,18,27,39,35,30,45,31,24,53,27,29,16,25,34,40,34
18.63816653,36,32,36,30,43,19,34,32,39,37,38,15,38,45,47,17,27,26,34,26,20,27,43,46,33,14,33,46,38,27,29,42,42,30,57,28,33,42,24,18,39,35,38,34,18,30,39,35,30,45,8,39,53,27,29,16,25,29,40,34
18.64494209,36,32,36,30,43,19,34,40,39,37,39,31,38,2,47,17,27,26,34,26,20,27,61,22,33,33,33,46,38,27,29,42,18,30,44,41,33,42,24,18,33,35,3,34,18,40,39,35,30,45,31,24,31,27,29,16,25,29,40,34
18.64755591,23,32,36,30,43,19,34,32,20,37,26,31,38,45,47,17,27,54,22,26,20,27,31,26,33,33,33,22,42,37,29,42,23,37,27,41,33,4,24,18,33,35,23,34,18,7,34,35,30,45,30,24,53,27,29,10,25,32,40,34
18.64835485,36,32,36,23,43,19,34,32,39,37,30,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,40,38,53,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
18.65800854,36,32,36,30,43,19,34,32,39,37,38,26,38,45,47,17,27,26,34,26,20,27,17,46,52,14,33,19,38,27,29,56,44,30,41,28,33,42,24,18,39,35,38,34,18,30,39,35,30,33,8,24,53,27,29,16,25,29,40,34
18.65932681,36,32,36,30,43,19,34,32,51,37,38,18,38,45,47,17,27,26,34,26,20,27,42,46,33,7,33,40,38,27,29,42,13,30,25,27,33,42,24,18,57,35,38,34,18,30,39,35,30,45,31,24,53,27,29,16,25,29,40,34
18.66467242,36,32,36,23,43,19,34,32,39,37,50,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,34,38,34,30,30,39,29,38,45,31,24,9,27,29,11,25,29,40,34
18.67058151,36,32,36,17,43,19,34,32,39,37,34,42,38,45,47,17,3,26,34,26,14,32,36,46,33,14,27,19,36,35,24,42,44,30,44,12,38,27,24,18,39,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,31,34
18.67144873,23,32,36,30,43,38,34,32,20,37,26,31,38,45,38,17,27,26,22,26,20,27,31,26,33,9,33,22,42,17,29,42,23,37,12,41,33,42,24,18,33,55,38,34,18,29,34,35,30,45,31,24,53,27,29,16,25,34,4,34
18.67226237,36,32,36,23,43,19,34,32,39,24,19,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,56,30,27,28,38,42,24,18,39,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
18.67278266,23,32,36,30,43,19,34,32,62,37,38,31,38,45,47,24,27,26,22,26,20,27,31,26,33,33,33,22,42,61,29,42,23,37,27,41,33,42,24,18,33,35,31,34,18,27,34,18,30,45,31,24,53,27,29,8,14,34,40,34
18.67331055,23,32,36,30,43,19,34,32,54,37,26,31,38,45,47,60,27,26,22,26,20,27,31,26,33,33,33,22,42,27,10,42,23,4,27,41,33,42,24,18,33,35,38,34,40,27,34,35,30,45,31,24,53,27,29,16,25,22,40,34
18.67590815,36,32,32,23,45,19,34,32,39,37,50,42,38,45,47,17,18,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,40,38,34,30,30,39,29,30,44,31,24,9,27,29,16,25,29,57,34
18.67705103,36,32,36,30,43,19,34,32,39,37,48,45,38,39,47,17,18,26,34,26,20,27,42,62,33,14,33,19,38,27,29,42,44,30,44,28,33,42,24,18,45,35,38,34,18,30,39,32,30,45,31,24,53,27,29,16,25,44,40,34
18.67873044,36,32,36,23,43,19,34,32,39,37,27,15,38,45,47,17,9,26,34,26,14,27,42,46,36,14,33,19,13,27,29,42,44,30,44,28,46,42,24,18,39,21,38,34,30,30,39,29,30,45,31,24,49,27,29,16,25,29,29,34
18.67891634,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,62,38,33,19,36,27,24,42,44,30,44,28,38,42,24,18,39,40,38,34,30,39,39,40,30,45,31,24,31,27,29,16,25,29,40,34
18.68230394,23,32,36,30,43,19,34,32,20,37,40,63,38,45,47,4,27,26,22,26,60,27,31,26,28,25,33,22,42,27,29,42,23,30,27,41,33,42,24,18,33,35,38,34,18,27,34,35,30,45,31,24,53,27,29,16,25,34,40,34
18.68434446,23,32,36,30,43,19,34,44,20,37,46,31,38,45,47,17,27,27,22,26,20,27,31,26,33,33,33,14,42,27,29,42,23,37,27,41,33,42,24,18,33,35,38,34,18,54,34,35,30,45,31,9,53,54,29,16,25,32,40,34
18.68888726,36,32,36,52,43,19,34,32,39,37,21,42,38,45,47,17,57,49,34,26,14,27,42,46,33,14,33,19,36,27,29,42,37,30,44,28,38,42,24,18,39,40,38,34,30,30,39,29,30,43,31,24,9,27,29,16,25,29,25,34
18.69293827,36,32,36,23,43,19,34,32,39,37,17,22,38,45,47,17,57,49,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,32,40,28,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,20,34
18.6938524,36,32,36,30,43,19,14,32,39,37,39,31,38,45,47,17,27,26,34,26,20,27,8,58,33,33,33,43,38,27,29,42,60,37,44,41,32,42,24,18,33,35,38,34,18,30,39,35,30,45,31,24,53,27,29,16,25,29,40,34
18.69750243,36,32,36,30,43,19,37,32,39,37,39,31,38,45,47,17,27,26,34,26,20,27,8,26,33,33,33,13,38,27,29,9,22,30,44,41,33,42,24,18,33,35,38,34,18,30,39,35,30,45,31,24,59,27,29,16,25,54,40,19
18.69835521,36,32,36,23,43,19,34,32,39,29,38,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,51,24,18,49,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
18.69922801,36,32,36,23,43,19,34,32,39,37,38,42,36,45,47,17,14,26,34,26,14,27,42,46,33,38,33,43,36,27,24,42,44,30,44,28,38,56,24,18,39,55,40,34,30,30,39,45,30,45,31,51,24,27,29,51,25,29,40,34
18.69949686,36,32,36,23,43,19,34,32,39,37,64,42,38,45,47,17,38,26,34,26,41,27,25,51,33,46,33,19,38,27,29,42,44,30,44,28,38,46,24,18,39,40,38,34,30,30,12,29,30,45,31,24,9,27,29,16,25,29,40,34
18.70715402,23,32,36,30,43,19,34,32,20,37,26,31,38,45,47,0,27,26,22,26,20,51,31,26,33,33,33,22,42,27,29,42,23,37,27,41,33,42,24,18,12,35,38,34,18,27,56,35,30,45,31,24,53,27,29,16,25,29,40,34
18.70741697,36,32,36,37,43,19,34,32,39,37,34,42,38,45,47,17,57,26,34,28,14,27,42,46,33,46,33,19,36,27,29,22,44,30,44,28,38,8,24,18,39,32,38,34,30,30,51,29,30,29,31,24,1,27,29,17,25,29,40,34
18.70810099,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,20,6,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,16,38,34,30,50,39,29,30,45,31,24,31,27,29,36,25,29,40,34
18.71011662,23,32,36,30,43,19,34,32,20,37,26,31,38,45,47,17,27,26,50,26,20,51,31,26,33,33,33,22,42,27,29,56,43,37,27,41,33,6,24,18,33,35,38,34,18,27,34,35,30,45,31,56,53,27,29,40,25,42,40,34
18.71021839,36,32,36,23,43,19,34,32,39,37,2,42,38,45,47,17,57,49,34,26,26,27,42,46,33,22,33,32,13,27,29,42,44,30,44,28,38,42,24,18,39,40,38,34,30,30,39,29,30,45,31,24,50,27,29,16,25,38,40,34
18.7128307,36,32,36,30,43,19,34,32,39,37,38,7,38,45,47,49,27,26,34,26,20,27,42,46,22,38,33,19,38,27,29,42,50,30,44,28,11,42,24,18,39,35,38,34,18,30,39,35,30,45,32,24,53,50,29,16,25,29,40,34
18.71827128,36,32,36,30,24,19,34,32,39,37,26,42,38,45,47,17,27,26,34,26,20,27,42,46,62,14,33,19,38,27,29,42,44,30,44,28,33,42,24,18,19,35,38,34,18,30,39,35,30,45,31,24,53,27,53,16,25,29,40,34
18.71899034,23,32,36,30,43,19,34,32,20,37,26,31,22,45,3,17,27,26,22,26,20,27,22,26,33,33,33,43,42,27,29,42,23,37,27,41,33,42,5,18,33,35,38,34,18,13,34,35,30,45,31,24,53,27,29,16,25,49,40,34
18.71949824,36,32,36,23,43,19,34,32,39,41,51,42,38,45,5,17,56,26,34,26,14,27,42,46,33,14,33,36,36,27,29,42,23,30,44,28,38,42,24,18,39,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
18.72235951,36,32,36,30,43,19,34,32,39,37,31,42,38,45,47,17,27,26,34,26,20,27,42,46,33,14,33,19,38,35,29,42,23,30,34,28,33,42,24,18,5,35,38,34,18,59,39,35,30,45,31,24,53,27,29,6,25,29,40,34
18.72924607,23,32,36,30,43,41,34,32,20,37,61,31,38,45,47,17,13,26,22,26,20,28,31,26,33,33,33,53,42,27,29,42,23,37,27,41,33,4,24,18,33,35,38,34,18,27,34,35,30,45,31,24,53,27,29,16,25,25,40,24
18.73497294,36,32,36,30,43,19,34,32,39,37,31,42,38,45,47,17,50,26,15,26,20,27,45,63,33,14,33,19,38,27,29,42,44,30,44,28,33,42,24,18,22,35,38,34,18,30,39,35,30,45,31,24,53,27,29,16,25,29,40,34
18.73934002,23,32,36,30,43,19,34,32,20,37,39,31,7,45,47,17,27,26,3,26,20,27,31,26,33,33,33,25,42,27,29,63,23,37,27,41,33,42,24,18,33,35,38,34,18,27,39,35,30,45,31,24,53,27,29,16,25,22,40,34
18.74135632,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,10,38,33,19,36,27,29,42,44,30,44,28,38,42,51,18,39,40,38,34,30,50,39,29,30,45,31,24,31,30,29,16,25,29,40,34
18.74633881,36,32,36,23,43,19,34,32,39,37,19,42,7,45,47,17,18,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,20,47,28,38,42,24,18,39,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
18.74789722,36,48,36,30,43,19,34,32,39,37,38,32,38,39,47,17,14,26,30,26,20,27,36,46,33,14,33,19,38,27,29,42,56,30,44,61,33,42,24,18,39,35,38,34,18,30,39,35,30,45,31,24,53,27,29,16,25,29,40,34
18.75430735,23,7,36,30,43,19,34,32,20,37,26,31,38,45,47,17,27,26,6,26,20,27,31,26,33,33,33,22,42,27,29,42,23,37,27,41,33,42,24,18,62,35,38,34,18,27,34,35,30,45,31,24,53,27,29,16,25,34,46,34
18.75923559,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,62,38,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,40,38,34,30,50,39,29,30,45,31,24,31,27,29,16,25,29,40,34
18.7600567,36,32,36,30,43,19,34,32,39,37,26,42,38,45,47,17,27,26,34,26,20,27,42,46,33,14,33,19,38,27,29,42,44,30,44,57,50,42,24,18,39,35,38,34,48,44,39,35,30,45,31,24,13,27,29,16,25,29,13,34
18.76627259,36,32,36,34,43,19,34,32,39,37,63,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,32,13,27,29,42,44,30,42,28,29,42,24,25,39,40,39,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
18.76805547,36,32,36,30,43,19,34,32,39,12,38,42,38,45,47,17,27,26,34,26,59,27,42,46,33,14,33,19,38,27,29,42,56,30,44,28,29,42,24,18,58,35,38,34,18,30,39,35,30,45,31,24,31,27,29,16,25,29,40,34
18.76807905,36,32,36,23,43,19,34,32,39,37,36,42,16,45,47,17,57,26,34,26,31,27,31,46,33,14,33,19,27,27,29,42,44,30,44,28,38,42,24,18,20,26,38,34,30,30,46,29,58,19,31,24,9,27,29,16,25,29,40,34
18.77036235,23,32,36,30,43,19,34,32,20,37,6,31,38,45,47,27,27,26,34,26,20,27,31,26,33,33,33,22,56,27,29,42,23,37,57,41,33,42,24,18,33,35,38,34,18,27,34,35,30,45,31,24,53,64,29,16,25,34,40,34
18.77069679,36,32,36,23,43,19,22,32,39,37,28,42,38,45,48,20,57,26,34,26,33,27,42,46,33,14,33,19,50,27,29,42,56,30,44,28,38,42,24,18,39,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,35,48,40,34
18.77217896,23,32,36,30,43,19,34,32,20,37,39,31,44,45,47,17,27,26,22,26,20,27,31,26,33,33,33,22,42,27,29,42,23,37,27,41,33,42,24,18,1,35,38,34,18,27,0,35,30,45,31,24,53,27,29,16,25,46,40,34
18.77362226,36,32,36,16,52,19,34,32,39,37,38,42,33,45,47,19,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,20,39,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,52,34
18.77577989,36,32,36,17,43,19,34,32,39,33,38,42,38,45,47,17,57,24,34,26,14,27,42,46,33,14,33,34,36,27,29,42,18,30,44,28,38,49,24,18,32,40,38,34,30,30,39,29,30,45,31,28,9,27,8,16,25,29,40,34
18.77701145,36,29,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,12,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,48,40,34
